FIPS_Country_Code	FIPS_ADM1_Code	ADM1_Name	ADM1_Name_ND	Language_Code	Region_Code
UZ	10	Samarqand	Samarqand		4
UZ	12	Surxondaryo	Surxondaryo		4
UZ	13	Toshkent Shahri	Toshkent Shahri		4
UZ	14	Toshkent	Toshkent		4
UZ	15	Jizzax	Jizzax		4
UZ	16	Sirdaryo	Sirdaryo		4
VC	00	Saint Vincent and The Grenadines (general)	Saint Vincent and The Grenadines (general)		1
VC	01	Charlotte	Charlotte		1
VC	02	Saint Andrew	Saint Andrew		1
VC	03	Saint David	Saint David		1
VC	04	Saint George	Saint George		1
VC	05	Saint Patrick	Saint Patrick		1
VC	06	Grenadines	Grenadines		1
VE	00	Venezuela (general)	Venezuela (general)		1
VE	01	Amazonas	Amazonas		1
VE	02	Anzoátegui	Anzoategui		1
VE	03	Apure	Apure		1
VE	04	Aragua	Aragua		1
VE	05	Barinas	Barinas		1
VE	06	Bolívar	Bolivar		1
VE	07	Carabobo	Carabobo		1
VE	08	Cojedes	Cojedes		1
VE	09	Delta Amacuro	Delta Amacuro		1
VE	10	(VE10)	(VE10)		1
VE	11	Falcón	Falcon		1
VE	12	Guárico	Guarico		1
VE	13	Lara	Lara		1
VE	14	Mérida	Merida		1
VE	15	Miranda	Miranda		1
VE	16	Monagas	Monagas		1
VE	17	Nueva Esparta	Nueva Esparta		1
VE	18	Portuguesa	Portuguesa		1
VE	19	Sucre	Sucre		1
VE	20	Táchira	Tachira		1
VE	21	Trujillo	Trujillo		1
VE	22	Yaracuy	Yaracuy		1
VE	23	Zulia	Zulia		1
VE	24	Dependencias Federales	Dependencias Federales		1
VE	25	Distrito Federal	Distrito Federal		1
VE	26	Vargas	Vargas		1
VE	99	(VE99)	(VE99)		1
VI	00	British Virgin Islands (general)	British Virgin Islands (general)		1
VM	00	Vietnam (general)	Vietnam (general)		6
VM	01	An Giang	An Giang		6
VM	02	(VM02)	(VM02)		6
VM	03	Bến Tre	Ben Tre		6
VM	04	(VM04)	(VM04)		6
VM	05	Cao Bằng	Cao Bang		6
VM	06	(VM06)	(VM06)		6
VM	07	Ðắk Lắk	Dak Lak		6
VM	09	Ðồng Tháp	Dong Thap		6
VM	10	(VM10)	(VM10)		6
VM	11	(VM11)	(VM11)		6
VM	12	(VM12)	(VM12)		6
VM	13	Hải Phòng	Hai Phong		6
VM	14	(VM14)	(VM14)		6
VM	15	(VM15)	(VM15)		6
VM	16	(VM16)	(VM16)		6
VM	17	(VM17)	(VM17)		6
VM	19	(VM19)	(VM19)		6
VM	20	Hồ Chí Minh	Ho Chi Minh		6
VM	21	Kiến Giang	Kien Giang		6
VM	22	Lai Châu	Lai Chau		6
VM	23	Lâm Ðồng	Lam Dong		6
VM	24	Long An	Long An		6
VM	25	(VM25)	(VM25)		6
VM	26	(VM26)	(VM26)		6
VM	27	(VM27)	(VM27)		6
VM	28	(VM28)	(VM28)		6
VM	29	(VM29)	(VM29)		6
VM	30	Quảng Ninh	Quang Ninh		6
VM	31	(VM31)	(VM31)		6
VM	32	Sơn La	Son La		6
VM	33	Tây Ninh	Tay Ninh		6
VM	34	Thanh Hóa	Thanh Hoa		6
VM	35	Thái Bình	Thai Binh		6
VM	36	(VM36)	(VM36)		6
VM	37	Tiền Giang	Tien Giang		6
VM	38	(VM38)	(VM38)		6
VM	39	Lạng Sơn	Lang Son		6
VM	40	(VM40)	(VM40)		6
VM	41	(VM41)	(VM41)		6
VM	43	Ðồng Nai	Dong Nai		6
VM	44	Ha Nội	Ha Noi		6
VM	45	Bà Rịa-Vũng Tàu	Ba Ria-Vung Tau		6
VM	46	Bình Ðịnh	Binh Dinh		6
VM	47	Bình Thuận	Binh Thuan		6
VM	48	Cần Thơ	Can Tho		6
VM	49	Gai Lai	Gai Lai		6
VM	50	Hà Giang	Ha Giang		6
VM	51	Hà Tây	Ha Tay		6
VM	52	Hà Tĩnh	Ha Tinh		6
VM	53	Hòa Bình	Hoa Binh		6
VM	54	Khánh Hòa	Khanh Hoa		6
VM	55	Kon Tum	Kon Tum		6
VM	56	Lào Cai	Lao Cai		6
VM	57	(VM57)	(VM57)		6
VM	58	Nghệ An	Nghe An		6
VM	59	Ninh Bình	Ninh Binh		6
VM	60	Ninh Thuận	Ninh Thuan		6
VM	61	Phú Yên	Phu Yen		6
VM	62	Quảng Bình	Quang Binh		6
VM	63	Quảng  Ngãi	Quang  Ngai		6
VM	64	Quảng Trị	Quang Tri		6
VM	65	Sóc Trăng	Soc Trang		6
VM	66	Thừa Thiên-Huế	Thua Thien-Hue		6
VM	67	Trà Vinh	Tra Vinh		6
VM	68	Tuyên Quang	Tuyen Quang		6
VM	69	Vĩnh Long	Vinh Long		6
VM	70	Yên Bái	Yen Bai		6
VM	71	Bắc Giang	Bac Giang		6
VM	72	Bắc Kạn	Bac Kan		6
VM	73	Bạc Liêu	Bac Lieu		6
VM	74	Bắc Ninh	Bac Ninh		6
VM	75	Bìn Dương	Bin Duong		6
VM	76	Bìn Phước	Bin Phuoc		6
VM	77	Cà Mau	Ca Mau		6
VM	78	Ðà Nẵng	Da Nang		6
VM	79	Hải Dương	Hai Duong		6
VM	80	Hà Nam	Ha Nam		6
VM	81	Hưng Yên	Hung Yen		6
VM	82	Nam Ðịnh	Nam Dinh		6
VM	83	Phú Thọ	Phu Tho		6
VM	84	Quảng Nam	Quang Nam		6
VM	85	Thái Nguyên	Thai Nguyen		6
VM	86	Vĩnh Phúc	Vinh Phuc		6
VQ	00	Virgin Islands (general)	Virgin Islands (general)		1
VT	00	Vatican City (general)	Vatican City (general)		1
WA	00	Namibia (general)	Namibia (general)		1
WA	01	(WA01)	(WA01)		1
WA	02	(WA02)	(WA02)		1
WA	03	(WA03)	(WA03)		1
WA	04	(WA04)	(WA04)		1
WA	05	(WA05)	(WA05)		1
WA	06	(WA06)	(WA06)		1
WA	07	(WA07)	(WA07)		1
WA	08	(WA08)	(WA08)		1
WA	09	(WA09)	(WA09)		1
WA	10	(WA10)	(WA10)		1
WA	11	(WA11)	(WA11)		1
WA	12	(WA12)	(WA12)		1
WA	13	(WA13)	(WA13)		1
WA	14	(WA14)	(WA14)		1
WA	15	(WA15)	(WA15)		1
WA	16	(WA16)	(WA16)		1
WA	17	(WA17)	(WA17)		1
WA	18	(WA18)	(WA18)		1
WA	20	(WA20)	(WA20)		1
WA	21	Khomas	Khomas		1
WA	22	(WA22)	(WA22)		1
WA	23	(WA23)	(WA23)		1
WA	24	(WA24)	(WA24)		1
WA	25	(WA25)	(WA25)		1
WA	26	(WA26)	(WA26)		1
WA	27	(WA27)	(WA27)		1
WA	28	Caprivi	Caprivi		1
WA	29	Erongo	Erongo		1
WA	30	Hardap	Hardap		1
WA	31	Karas	Karas		1
WA	32	Kunene	Kunene		1
WA	33	Ohangwena	Ohangwena		1
WA	34	Okavango	Okavango		1
WA	35	Omaheke	Omaheke		1
WA	36	Omusati	Omusati		1
WA	37	Oshana	Oshana		1
WA	38	Oshikoto	Oshikoto		1
WA	39	Otjozondjupa	Otjozondjupa		1
WA	40	(WA40)	(WA40)		1
WE	00	West Bank (general)	West Bank (general)		3
WF	00	Wallis and Futuna (general)	Wallis and Futuna (general)		1
WI	00	Western Sahara (general)	Western Sahara (general)		3
WS	00	Samoa (general)	Samoa (general)		5
WS	01	A‘ana	A`ana		5
WS	02	Aiga-i-le-Tai	Aiga-i-le-Tai		5
WS	03	Atua	Atua		5
WS	04	Fa‘asaleleaga	Fa`asaleleaga		5
WS	05	Gaga‘emauga	Gaga`emauga		5
WS	06	Va‘a-o-Fonoti	Va`a-o-Fonoti		5
WS	07	Gagaifomauga	Gagaifomauga		5
WS	08	Palauli	Palauli		5
WS	09	Satupa‘itea	Satupa`itea		5
WS	10	Tuamasaga	Tuamasaga		5
WS	11	Vaisigano	Vaisigano		5
WZ	00	Swaziland (general)	Swaziland (general)		3
WZ	01	Hhohho	Hhohho		3
WZ	02	Lubombo	Lubombo		3
WZ	03	Manzini	Manzini		3
WZ	04	Shiselweni	Shiselweni		3
YI	00	Serbia and Montenegro (general)	Serbia and Montenegro (general)		2
YI	01	Crna Gora (Montenegro)	Crna Gora (Montenegro)		2
YI	02	Srbija (Serbia)	Srbija (Serbia)		2
YM	00	Yemen (general)	Yemen (general)		3
YM	01	Abyan	Abyan		3
YM	02	‘Adan	`Adan		3
YM	03	Al Mahrah	Al Mahrah		3
YM	04	Ḩaḑramawt	Hadramawt		3
YM	05	Shabwah	Shabwah		3
YM	06	(YM06)	(YM06)		3
YM	07	(YM07)	(YM07)		3
YM	08	Al Ḩudaydah	Al Hudaydah		3
YM	09	(YM09)	(YM09)		3
YM	10	Al Maḩwīt	Al Mahwit		3
YM	11	Dhamār	Dhamar		3
YM	12	(YM12)	(YM12)		3
YM	13	(YM13)	(YM13)		3
YM	14	Maʼrib	Maʼrib		3
YM	15	Şa‘dah	Sa`dah		3
YM	16	Şan‘āʼ	San`aʼ		3
YM	17	(YM17)	(YM17)		3
YM	18	Aḑ Ḑāli‘	Ad Dali`		3
YM	19	‘Amrān	`Amran		3
YM	20	Al Bayḑāʼ	Al Baydaʼ		3
YM	21	Al Jawf	Al Jawf		3
YM	22	Ḩajjah	Hajjah		3
YM	23	Ibb	Ibb		3
YM	24	Laḩij	Lahij		3
YM	25	Ta‘izz	Ta`izz		3
ZA	00	Zambia (general)	Zambia (general)		1
ZA	01	North-Western	North-Western		1
ZA	02	Copperbelt	Copperbelt		1
ZA	03	Western	Western		1
ZA	04	Southern	Southern		1
ZA	05	Central	Central		1
ZA	06	Eastern	Eastern		1
ZA	07	Northern	Northern		1
ZA	08	Luapula	Luapula		1
ZA	09	Lusaka	Lusaka		1
ZI	00	Zimbabwe (general)	Zimbabwe (general)		1
ZI	01	Manicaland	Manicaland		1
ZI	02	Midlands	Midlands		1
ZI	03	Mashonaland Central	Mashonaland Central		1
ZI	04	Mashonaland East	Mashonaland East		1
ZI	05	Mashonaland West	Mashonaland West		1
ZI	06	Matabeleland North	Matabeleland North		1
ZI	07	Matabeleland South	Matabeleland South		1
ZI	08	Masvingo	Masvingo		1
ZI	09	Bulawayo	Bulawayo		1
ZI	10	Harare	Harare		1
